ANO;NESCOLNOME;EBAIRRNOME;EESCOLRUAE;AESCOLNUME;CESCOLRPAE;MODENS;COMPENS;ANOENSINO;ESERMODESC;NMODENNOME;TURMA;NTURESNOME;MAT;CALUNOSEXO;DALUNONASC;IDADE;SITU;ESITALDESC
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;B;TARDE;23046520;F;17/02/2019;4;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;22183370;M;20/11/2017;6;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;22011331;F;31/07/2017;6;TR;TR DUR ANO FORA REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;22180753;F;16/01/2018;5;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;22099573;M;26/02/2018;5;TR;TR DUR ANO FORA REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;22010530;M;03/05/2017;6;TR;TR DUR ANO FORA REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;TARDE;22016759;F;26/06/2017;6;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;TARDE;22002103;F;11/12/2017;6;TR;TR DUR ANO FORA REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;TARDE;19857519;F;15/07/2017;6;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;TARDE;19006780;M;30/06/2017;6;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;B;TARDE;22111689;F;14/12/2017;6;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22014039;M;23/02/2016;7;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21028419;M;28/04/2016;7;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21114773;F;18/04/2016;7;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22165525;F;12/12/2016;7;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;18075835;F;23/05/2016;7;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22165649;F;01/02/2017;6;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23113596;M;05/08/2016;7;TR;TR DUR ANO FORA REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23191767;F;23/03/2017;6;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;19903669;M;03/03/2017;6;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;22163794;M;05/08/2016;7;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;C;TARDE;18072194;F;13/03/2016;7;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;C;TARDE;22656367;F;26/02/2017;6;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;C;TARDE;21052450;F;17/05/2016;7;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;C;TARDE;21136203;M;21/06/2016;7;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;C;TARDE;21709912;M;10/11/2016;7;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;20659490;M;13/07/2015;8;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22660887;M;26/03/2016;7;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21612340;F;05/08/2015;8;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;20126778;F;02/11/2015;8;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23758120;M;30/09/2015;8;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21066841;M;26/11/2015;8;TR;TR DUR ANO FORA REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23214295;M;07/02/2016;7;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;16036387;M;20/06/2015;8;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21715734;M;12/03/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;20113250;F;27/03/2016;7;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;16678532;M;09/07/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23223766;F;17/05/2015;8;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;22646710;M;23/03/2016;7;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;21090904;F;21/08/2015;8;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;19948808;M;28/08/2014;9;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;C;TARDE;17748771;F;26/05/2015;8;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;D;TARDE;21668957;M;04/04/2015;8;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;D;TARDE;23204656;F;10/11/2014;9;TR;TR DUR ANO FORA REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;D;TARDE;21113114;F;05/03/2016;7;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;D;TARDE;22646957;F;03/08/2015;8;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;19029780;M;23/04/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23635851;F;27/06/2014;9;TR;TR DUR ANO FORA REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23621460;F;22/11/2011;12;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;16015339;F;03/03/2015;8;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22193600;M;07/05/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;TARDE;19099690;M;26/03/2015;8;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;TARDE;17610486;M;21/03/2015;8;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;TARDE;20032900;F;05/06/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;TARDE;19112432;F;19/02/2015;8;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;TARDE;15781607;M;28/09/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;21674108;M;26/03/2015;8;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;21668825;M;15/12/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;21673705;M;11/09/2014;9;TR;TR DUR ANO FORA REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;17774861;F;29/03/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;19104030;M;04/12/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;20038933;F;16/09/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;22719377;M;06/03/2015;8;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22723030;F;16/03/2011;12;TR;TR DUR ANO FORA REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;18053998;F;31/05/2013;10;MO;REMANEJADO
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;19066589;M;05/02/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;21673713;M;04/04/2014;9;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;14307570;F;20/05/2013;10;TA;TR DUR ANO P/REDE
2023;ALMIRANTE SOARES DUTRA;CABANGA;CAMUTANGA;180;1;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;B;TARDE;17671159;M;14/07/2010;13;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;TARDE;23117311;M;09/10/2016;7;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;TARDE;22721614;F;01/04/2017;6;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;TARDE;23133368;F;12/07/2015;8;TR;TR DUR ANO FORA REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;TARDE;20015623;F;23/09/2016;7;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;TARDE;21703329;M;11/01/2017;6;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;TARDE;21689750;F;06/05/2016;7;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21034176;F;16/03/2016;7;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22623221;F;15/06/2015;8;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23645849;M;11/05/2013;10;TR;TR DUR ANO FORA REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;20673957;F;15/03/2015;8;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;20084137;F;08/10/2014;9;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;20638647;M;07/08/2013;10;MO;REMANEJADO
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;20653409;F;26/01/2014;9;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA;COQUEIRAL;ALTO DA BELA VISTA;338;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;18730256;M;08/01/2014;9;MO;REMANEJADO
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;TARDE;21626642;M;15/12/2018;5;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;TARDE;23621508;F;04/09/2018;5;TR;TR DUR ANO FORA REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;TARDE;23631350;M;14/05/2018;5;TR;TR DUR ANO FORA REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;19994672;M;23/08/2017;6;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;20693389;M;10/08/2017;6;TR;TR DUR ANO FORA REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;MANHÃ;23159456;M;24/08/2017;6;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;C;TARDE;23244437;F;06/06/2017;6;MO;REMANEJADO
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23601353;M;22/03/2017;6;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23214775;M;18/01/2017;6;TR;TR DUR ANO FORA REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23645911;F;05/03/2016;7;TR;TR DUR ANO FORA REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;18606091;M;29/01/2017;6;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;TARDE;16671520;M;05/11/2015;8;TA;TR DUR ANO P/REDE
2023;ALTO DA BELA VISTA - ANEXO I;COQUEIRAL;ALTO DA BELA VISTA;369;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;TARDE;20063393;M;23/01/2016;7;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23155531;F;15/01/2019;4;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;19080140;M;29/08/2018;5;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23147750;F;13/10/2018;5;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;0;4;GRUPO IV;GRUPO IV;EDUCACAO INFANTIL;A;MANHÃ;23010673;F;15/03/2019;4;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;TARDE;22724931;M;27/08/2017;6;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;0;5;GRUPO V;GRUPO V;EDUCACAO INFANTIL;A;TARDE;21075581;F;22/12/2017;6;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;18606040;F;19/04/2016;7;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;22177884;M;01/10/2016;7;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;22176063;F;22/09/2016;7;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;INTEGRAL;18601162;F;05/11/2015;8;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;INTEGRAL;17015740;F;29/05/2016;7;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;INTEGRAL;23665378;M;05/03/2017;6;MO;REMANEJADO
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;INTEGRAL;23662786;F;01/03/2017;6;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;22077693;M;15/12/2015;8;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;18754546;F;04/12/2015;8;MO;REMANEJADO
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;21643180;M;26/11/2014;9;TA;TR DUR ANO P/REDE
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;22066144;F;08/02/2013;10;MO;REMANEJADO
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;22705627;M;21/04/2014;9;MO;REMANEJADO
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;18086373;M;29/05/2013;10;MO;REMANEJADO
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;18066275;M;13/11/2013;10;MO;REMANEJADO
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;INTEGRAL;19951620;M;13/03/2012;11;MO;REMANEJADO
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;INTEGRAL;22183400;F;25/11/2014;9;MO;REMANEJADO
2023;ALTO DA GUABIRABA;BREJO DA GUABIRABA;PRESIDENTE COSTA E SILVA;S/N;3;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;INTEGRAL;17612314;F;16/07/2014;9;TA;TR DUR ANO P/REDE
